PERMNO,date,TICKER,COMNAM,RET
14593,3/31/14,AAPL,APPLE INC,0.019953
14593,4/30/14,AAPL,APPLE INC,0.099396
14593,5/30/14,AAPL,APPLE INC,0.078293
14593,6/30/14,AAPL,APPLE INC,0.027662
14593,7/31/14,AAPL,APPLE INC,0.028731
14593,8/29/14,AAPL,APPLE INC,0.077092
14593,9/30/14,AAPL,APPLE INC,-0.017073
14593,10/31/14,AAPL,APPLE INC,0.07196
14593,11/28/14,AAPL,APPLE INC,0.105556
14593,12/31/14,AAPL,APPLE INC,-0.071891
14593,1/30/15,AAPL,APPLE INC,0.061424
14593,2/27/15,AAPL,APPLE INC,0.100461
14593,3/31/15,AAPL,APPLE INC,-0.031372
14593,4/30/15,AAPL,APPLE INC,0.005786
14593,5/29/15,AAPL,APPLE INC,0.045146
14593,6/30/15,AAPL,APPLE INC,-0.037266
14593,7/31/15,AAPL,APPLE INC,-0.032888
14593,8/31/15,AAPL,APPLE INC,-0.066117
14593,9/30/15,AAPL,APPLE INC,-0.021816
14593,10/30/15,AAPL,APPLE INC,0.083409
14593,11/30/15,AAPL,APPLE INC,-0.00569
14593,12/31/15,AAPL,APPLE INC,-0.110228
14593,1/29/16,AAPL,APPLE INC,-0.075242
14593,2/29/16,AAPL,APPLE INC,-0.001335
14593,3/31/16,AAPL,APPLE INC,0.127211
14593,4/29/16,AAPL,APPLE INC,-0.139921
14593,5/31/16,AAPL,APPLE INC,0.071368
14593,6/30/16,AAPL,APPLE INC,-0.04266
14593,7/29/16,AAPL,APPLE INC,0.090063
14593,8/31/16,AAPL,APPLE INC,0.023606
14593,9/30/16,AAPL,APPLE INC,0.065504
14593,10/31/16,AAPL,APPLE INC,0.004334
14593,11/30/16,AAPL,APPLE INC,-0.021578
14593,12/30/16,AAPL,APPLE INC,0.047955
14593,1/31/17,AAPL,APPLE INC,0.047746
14593,2/28/17,AAPL,APPLE INC,0.133581
14593,3/31/17,AAPL,APPLE INC,0.04869
14593,4/28/17,AAPL,APPLE INC,-0.00007
14593,5/31/17,AAPL,APPLE INC,0.067804
14593,6/30/17,AAPL,APPLE INC,-0.057214
14593,7/31/17,AAPL,APPLE INC,0.032704
14593,8/31/17,AAPL,APPLE INC,0.106905
14593,9/29/17,AAPL,APPLE INC,-0.060244
14593,10/31/17,AAPL,APPLE INC,0.096808
14593,11/30/17,AAPL,APPLE INC,0.02035
14593,12/29/17,AAPL,APPLE INC,-0.015246
14593,1/31/18,AAPL,APPLE INC,-0.010636
14593,2/28/18,AAPL,APPLE INC,0.06761
14593,3/29/18,AAPL,APPLE INC,-0.058051
14593,4/30/18,AAPL,APPLE INC,-0.01502
14593,5/31/18,AAPL,APPLE INC,0.135181
14593,6/29/18,AAPL,APPLE INC,-0.009418
14593,7/31/18,AAPL,APPLE INC,0.027983
14593,8/31/18,AAPL,APPLE INC,0.200063
14593,9/28/18,AAPL,APPLE INC,-0.008303
14593,10/31/18,AAPL,APPLE INC,-0.030478
14593,11/30/18,AAPL,APPLE INC,-0.180709
14593,12/31/18,AAPL,APPLE INC,-0.116698
14593,1/31/19,AAPL,APPLE INC,0.055154
14593,2/28/19,AAPL,APPLE INC,0.044701
14593,3/29/19,AAPL,APPLE INC,0.097026
14593,4/30/19,AAPL,APPLE INC,0.056436
14593,5/31/19,AAPL,APPLE INC,-0.123735
14593,6/28/19,AAPL,APPLE INC,0.130519
14593,7/31/19,AAPL,APPLE INC,0.076394
14593,8/30/19,AAPL,APPLE INC,-0.01657
14593,9/30/19,AAPL,APPLE INC,0.072962
14593,10/31/19,AAPL,APPLE INC,0.110684
14593,11/29/19,AAPL,APPLE INC,0.077424
14593,12/31/19,AAPL,APPLE INC,0.098784
14593,1/31/20,AAPL,APPLE INC,0.05401
14593,2/28/20,AAPL,APPLE INC,-0.11431
14593,3/31/20,AAPL,APPLE INC,-0.069761
14593,4/30/20,AAPL,APPLE INC,0.155374
14593,5/29/20,AAPL,APPLE INC,0.084956
14593,6/30/20,AAPL,APPLE INC,0.147386
14593,7/31/20,AAPL,APPLE INC,0.165132
14593,8/31/20,AAPL,APPLE INC,0.216309
14593,9/30/20,AAPL,APPLE INC,-0.102526
14593,10/30/20,AAPL,APPLE INC,-0.060012
14593,11/30/20,AAPL,APPLE INC,0.09549
14593,12/31/20,AAPL,APPLE INC,0.114574
14593,1/29/21,AAPL,APPLE INC,-0.005502
14593,2/26/21,AAPL,APPLE INC,-0.079532
14593,3/31/21,AAPL,APPLE INC,0.00734
14593,4/30/21,AAPL,APPLE INC,0.076218
14593,5/28/21,AAPL,APPLE INC,-0.050434
14593,6/30/21,AAPL,APPLE INC,0.099109
14593,7/30/21,AAPL,APPLE INC,0.064982
14593,8/31/21,AAPL,APPLE INC,0.042438
14593,9/30/21,AAPL,APPLE INC,-0.068037
14593,10/29/21,AAPL,APPLE INC,0.058657
14593,11/30/21,AAPL,APPLE INC,0.10494
14593,12/31/21,AAPL,APPLE INC,0.074229
14593,1/31/22,AAPL,APPLE INC,-0.015712
14593,2/28/22,AAPL,APPLE INC,-0.054011
14593,3/31/22,AAPL,APPLE INC,0.057473
14593,4/29/22,AAPL,APPLE INC,-0.097131
14593,5/31/22,AAPL,APPLE INC,-0.054424
14593,6/30/22,AAPL,APPLE INC,-0.08143
14593,7/29/22,AAPL,APPLE INC,0.188634
14593,8/31/22,AAPL,APPLE INC,-0.031137
14593,9/30/22,AAPL,APPLE INC,-0.120977
14593,10/31/22,AAPL,APPLE INC,0.109551
14593,11/30/22,AAPL,APPLE INC,-0.033129
14593,12/30/22,AAPL,APPLE INC,-0.122273
14593,1/31/23,AAPL,APPLE INC,0.110521
14593,2/28/23,AAPL,APPLE INC,0.023217
14593,3/31/23,AAPL,APPLE INC,0.118649
14593,4/28/23,AAPL,APPLE INC,0.028987
14593,5/31/23,AAPL,APPLE INC,0.046028
14593,6/30/23,AAPL,APPLE INC,0.09433
14593,7/31/23,AAPL,APPLE INC,0.012785
14593,8/31/23,AAPL,APPLE INC,-0.042454
14593,9/29/23,AAPL,APPLE INC,-0.088678
14593,10/31/23,AAPL,APPLE INC,-0.00257
14593,11/30/23,AAPL,APPLE INC,0.11372
14593,12/29/23,AAPL,APPLE INC,0.013583
14593,1/31/24,AAPL,APPLE INC,-0.042227
14593,2/29/24,AAPL,APPLE INC,-0.018492
14593,3/28/24,AAPL,APPLE INC,-0.051286
14593,4/30/24,AAPL,APPLE INC,-0.006706
14593,5/31/24,AAPL,APPLE INC,0.130159
14593,6/28/24,AAPL,APPLE INC,0.095553
14593,7/31/24,AAPL,APPLE INC,0.054411
14593,8/30/24,AAPL,APPLE INC,0.032286
14593,9/30/24,AAPL,APPLE INC,0.017467
14593,10/31/24,AAPL,APPLE INC,-0.030429
14593,11/29/24,AAPL,APPLE INC,0.051658
14593,12/31/24,AAPL,APPLE INC,0.055155
22111,1/31/90,JNJ,JOHNSON & JOHNSON,-0.117895
22111,2/28/90,JNJ,JOHNSON & JOHNSON,0.029403
22111,3/30/90,JNJ,JOHNSON & JOHNSON,0.04662
22111,4/30/90,JNJ,JOHNSON & JOHNSON,0.008909
22111,5/31/90,JNJ,JOHNSON & JOHNSON,0.13404
22111,6/29/90,JNJ,JOHNSON & JOHNSON,0.060665
22111,7/31/90,JNJ,JOHNSON & JOHNSON,0.042435
22111,8/31/90,JNJ,JOHNSON & JOHNSON,-0.065982
22111,9/28/90,JNJ,JOHNSON & JOHNSON,-0.03619
22111,10/31/90,JNJ,JOHNSON & JOHNSON,0.017787
22111,11/30/90,JNJ,JOHNSON & JOHNSON,0.088777
22111,12/31/90,JNJ,JOHNSON & JOHNSON,0.028674
22111,1/31/91,JNJ,JOHNSON & JOHNSON,0.066202
22111,2/28/91,JNJ,JOHNSON & JOHNSON,0.077974
22111,3/28/91,JNJ,JOHNSON & JOHNSON,0.167428
22111,4/30/91,JNJ,JOHNSON & JOHNSON,-0.014342
22111,5/31/91,JNJ,JOHNSON & JOHNSON,-0.036772
22111,6/28/91,JNJ,JOHNSON & JOHNSON,-0.078621
22111,7/31/91,JNJ,JOHNSON & JOHNSON,0.097305
22111,8/30/91,JNJ,JOHNSON & JOHNSON,0.018008
22111,9/30/91,JNJ,JOHNSON & JOHNSON,-0.048452
22111,10/31/91,JNJ,JOHNSON & JOHNSON,0.076379
22111,11/29/91,JNJ,JOHNSON & JOHNSON,0.017346
22111,12/31/91,JNJ,JOHNSON & JOHNSON,0.188067
22111,1/31/92,JNJ,JOHNSON & JOHNSON,-0.061135
22111,2/28/92,JNJ,JOHNSON & JOHNSON,-0.054419
22111,3/31/92,JNJ,JOHNSON & JOHNSON,-0.037037
22111,4/30/92,JNJ,JOHNSON & JOHNSON,-0.026923
22111,5/29/92,JNJ,JOHNSON & JOHNSON,0.025929
22111,6/30/92,JNJ,JOHNSON & JOHNSON,-0.076129
22111,7/31/92,JNJ,JOHNSON & JOHNSON,0.100559
22111,8/31/92,JNJ,JOHNSON & JOHNSON,0.007208
22111,9/30/92,JNJ,JOHNSON & JOHNSON,-0.04557
22111,10/30/92,JNJ,JOHNSON & JOHNSON,0.061008
22111,11/30/92,JNJ,JOHNSON & JOHNSON,0.0121
22111,12/31/92,JNJ,JOHNSON & JOHNSON,0.002481
22111,1/29/93,JNJ,JOHNSON & JOHNSON,-0.128713
22111,2/26/93,JNJ,JOHNSON & JOHNSON,-0.028864
22111,3/31/93,JNJ,JOHNSON & JOHNSON,0.002941
22111,4/30/93,JNJ,JOHNSON & JOHNSON,0.02346
22111,5/28/93,JNJ,JOHNSON & JOHNSON,0.028883
22111,6/30/93,JNJ,JOHNSON & JOHNSON,-0.070028
22111,7/30/93,JNJ,JOHNSON & JOHNSON,-0.120482
22111,8/31/93,JNJ,JOHNSON & JOHNSON,0.123562
22111,9/30/93,JNJ,JOHNSON & JOHNSON,-0.033742
22111,10/29/93,JNJ,JOHNSON & JOHNSON,0.069841
22111,11/30/93,JNJ,JOHNSON & JOHNSON,0.04178
22111,12/31/93,JNJ,JOHNSON & JOHNSON,0.028653
22111,1/31/94,JNJ,JOHNSON & JOHNSON,-0.05571
22111,2/28/94,JNJ,JOHNSON & JOHNSON,-0.046962
22111,3/31/94,JNJ,JOHNSON & JOHNSON,-0.05919
22111,4/29/94,JNJ,JOHNSON & JOHNSON,0.096026
22111,5/31/94,JNJ,JOHNSON & JOHNSON,0.076495
22111,6/30/94,JNJ,JOHNSON & JOHNSON,-0.031073
22111,7/29/94,JNJ,JOHNSON & JOHNSON,0.09621
22111,8/31/94,JNJ,JOHNSON & JOHNSON,0.07266
22111,9/30/94,JNJ,JOHNSON & JOHNSON,0.032419
22111,10/31/94,JNJ,JOHNSON & JOHNSON,0.055556
22111,11/30/94,JNJ,JOHNSON & JOHNSON,-0.017574
22111,12/30/94,JNJ,JOHNSON & JOHNSON,0.025761
22111,1/31/95,JNJ,JOHNSON & JOHNSON,0.061644
22111,2/28/95,JNJ,JOHNSON & JOHNSON,-0.018667
22111,3/31/95,JNJ,JOHNSON & JOHNSON,0.048458
22111,4/28/95,JNJ,JOHNSON & JOHNSON,0.092437
22111,5/31/95,JNJ,JOHNSON & JOHNSON,0.022385
22111,6/30/95,JNJ,JOHNSON & JOHNSON,0.020794
22111,7/31/95,JNJ,JOHNSON & JOHNSON,0.062963
22111,8/31/95,JNJ,JOHNSON & JOHNSON,-0.033728
22111,9/29/95,JNJ,JOHNSON & JOHNSON,0.074275
22111,10/31/95,JNJ,JOHNSON & JOHNSON,0.099494
22111,11/30/95,JNJ,JOHNSON & JOHNSON,0.066933
22111,12/29/95,JNJ,JOHNSON & JOHNSON,-0.012987
22111,1/31/96,JNJ,JOHNSON & JOHNSON,0.122807
22111,2/29/96,JNJ,JOHNSON & JOHNSON,-0.022604
22111,3/29/96,JNJ,JOHNSON & JOHNSON,-0.013369
22111,4/30/96,JNJ,JOHNSON & JOHNSON,0.00271
22111,5/31/96,JNJ,JOHNSON & JOHNSON,0.056811
22111,6/28/96,JNJ,JOHNSON & JOHNSON,0.016688
22111,7/31/96,JNJ,JOHNSON & JOHNSON,-0.035354
22111,8/30/96,JNJ,JOHNSON & JOHNSON,0.035393
22111,9/30/96,JNJ,JOHNSON & JOHNSON,0.040609
22111,10/31/96,JNJ,JOHNSON & JOHNSON,-0.039024
22111,11/29/96,JNJ,JOHNSON & JOHNSON,0.085076
22111,12/31/96,JNJ,JOHNSON & JOHNSON,-0.065728
22111,1/31/97,JNJ,JOHNSON & JOHNSON,0.160804
22111,2/28/97,JNJ,JOHNSON & JOHNSON,-0.001039
22111,3/31/97,JNJ,JOHNSON & JOHNSON,-0.080435
22111,4/30/97,JNJ,JOHNSON & JOHNSON,0.156028
22111,5/30/97,JNJ,JOHNSON & JOHNSON,-0.014806
22111,6/30/97,JNJ,JOHNSON & JOHNSON,0.072917
22111,7/31/97,JNJ,JOHNSON & JOHNSON,-0.034951
22111,8/29/97,JNJ,JOHNSON & JOHNSON,-0.083984
22111,9/30/97,JNJ,JOHNSON & JOHNSON,0.017641
22111,10/31/97,JNJ,JOHNSON & JOHNSON,-0.005417
22111,11/28/97,JNJ,JOHNSON & JOHNSON,0.100784
22111,12/31/97,JNJ,JOHNSON & JOHNSON,0.046673
22111,1/30/98,JNJ,JOHNSON & JOHNSON,0.016129
22111,2/27/98,JNJ,JOHNSON & JOHNSON,0.129337
22111,3/31/98,JNJ,JOHNSON & JOHNSON,-0.025705
22111,4/30/98,JNJ,JOHNSON & JOHNSON,-0.026383
22111,5/29/98,JNJ,JOHNSON & JOHNSON,-0.030594
22111,6/30/98,JNJ,JOHNSON & JOHNSON,0.071493
22111,7/31/98,JNJ,JOHNSON & JOHNSON,0.043919
22111,8/31/98,JNJ,JOHNSON & JOHNSON,-0.10356
22111,9/30/98,JNJ,JOHNSON & JOHNSON,0.134058
22111,10/30/98,JNJ,JOHNSON & JOHNSON,0.041534
22111,11/30/98,JNJ,JOHNSON & JOHNSON,0
22111,12/31/98,JNJ,JOHNSON & JOHNSON,0.032308
22111,1/29/99,JNJ,JOHNSON & JOHNSON,0.014903
22111,2/26/99,JNJ,JOHNSON & JOHNSON,0.005874
22111,3/31/99,JNJ,JOHNSON & JOHNSON,0.095168
22111,4/30/99,JNJ,JOHNSON & JOHNSON,0.042781
22111,5/28/99,JNJ,JOHNSON & JOHNSON,-0.047128
22111,6/30/99,JNJ,JOHNSON & JOHNSON,0.05803
22111,7/30/99,JNJ,JOHNSON & JOHNSON,-0.070791
22111,8/31/99,JNJ,JOHNSON & JOHNSON,0.12593
22111,9/30/99,JNJ,JOHNSON & JOHNSON,-0.101467
22111,10/29/99,JNJ,JOHNSON & JOHNSON,0.140136
22111,11/30/99,JNJ,JOHNSON & JOHNSON,-0.006874
22111,12/31/99,JNJ,JOHNSON & JOHNSON,-0.101205
22111,1/31/00,JNJ,JOHNSON & JOHNSON,-0.077078
22111,2/29/00,JNJ,JOHNSON & JOHNSON,-0.160145
22111,3/31/00,JNJ,JOHNSON & JOHNSON,-0.024306
22111,4/28/00,JNJ,JOHNSON & JOHNSON,0.174377
22111,5/31/00,JNJ,JOHNSON & JOHNSON,0.088727
22111,6/30/00,JNJ,JOHNSON & JOHNSON,0.138268
22111,7/31/00,JNJ,JOHNSON & JOHNSON,-0.086503
22111,8/31/00,JNJ,JOHNSON & JOHNSON,-0.00865
22111,9/29/00,JNJ,JOHNSON & JOHNSON,0.021754
22111,10/31/00,JNJ,JOHNSON & JOHNSON,-0.019295
22111,11/30/00,JNJ,JOHNSON & JOHNSON,0.088955
22111,12/29/00,JNJ,JOHNSON & JOHNSON,0.050625
22111,1/31/01,JNJ,JOHNSON & JOHNSON,-0.113575
22111,2/28/01,JNJ,JOHNSON & JOHNSON,0.048534
22111,3/30/01,JNJ,JOHNSON & JOHNSON,-0.101305
22111,4/30/01,JNJ,JOHNSON & JOHNSON,0.103007
22111,5/31/01,JNJ,JOHNSON & JOHNSON,0.008603
22111,6/29/01,JNJ,JOHNSON & JOHNSON,0.03146
22111,7/31/01,JNJ,JOHNSON & JOHNSON,0.082
22111,8/31/01,JNJ,JOHNSON & JOHNSON,-0.022366
22111,9/28/01,JNJ,JOHNSON & JOHNSON,0.051034
22111,10/31/01,JNJ,JOHNSON & JOHNSON,0.045307
22111,11/30/01,JNJ,JOHNSON & JOHNSON,0.008979
22111,12/31/01,JNJ,JOHNSON & JOHNSON,0.014592
22111,1/31/02,JNJ,JOHNSON & JOHNSON,-0.026904
22111,2/28/02,JNJ,JOHNSON & JOHNSON,0.062076
22111,3/28/02,JNJ,JOHNSON & JOHNSON,0.066502
22111,4/30/02,JNJ,JOHNSON & JOHNSON,-0.016782
22111,5/31/02,JNJ,JOHNSON & JOHNSON,-0.036095
22111,6/28/02,JNJ,JOHNSON & JOHNSON,-0.148166
22111,7/31/02,JNJ,JOHNSON & JOHNSON,0.01416
22111,8/30/02,JNJ,JOHNSON & JOHNSON,0.028585
22111,9/30/02,JNJ,JOHNSON & JOHNSON,-0.004235
22111,10/31/02,JNJ,JOHNSON & JOHNSON,0.086354
22111,11/29/02,JNJ,JOHNSON & JOHNSON,-0.025957
22111,12/31/02,JNJ,JOHNSON & JOHNSON,-0.05805
22111,1/31/03,JNJ,JOHNSON & JOHNSON,-0.001862
22111,2/28/03,JNJ,JOHNSON & JOHNSON,-0.017814
22111,3/31/03,JNJ,JOHNSON & JOHNSON,0.103336
22111,4/30/03,JNJ,JOHNSON & JOHNSON,-0.026093
22111,5/30/03,JNJ,JOHNSON & JOHNSON,-0.031405
22111,6/30/03,JNJ,JOHNSON & JOHNSON,-0.048758
22111,7/31/03,JNJ,JOHNSON & JOHNSON,0.001741
22111,8/29/03,JNJ,JOHNSON & JOHNSON,-0.038038
22111,9/30/03,JNJ,JOHNSON & JOHNSON,-0.00121
22111,10/31/03,JNJ,JOHNSON & JOHNSON,0.016357
22111,11/28/03,JNJ,JOHNSON & JOHNSON,-0.015696
22111,12/31/03,JNJ,JOHNSON & JOHNSON,0.04787
22111,1/30/04,JNJ,JOHNSON & JOHNSON,0.034069
22111,2/27/04,JNJ,JOHNSON & JOHNSON,0.013665
22111,3/31/04,JNJ,JOHNSON & JOHNSON,-0.059173
22111,4/30/04,JNJ,JOHNSON & JOHNSON,0.06526
22111,5/28/04,JNJ,JOHNSON & JOHNSON,0.036369
22111,6/30/04,JNJ,JOHNSON & JOHNSON,-0.000179
22111,7/30/04,JNJ,JOHNSON & JOHNSON,-0.00772
22111,8/31/04,JNJ,JOHNSON & JOHNSON,0.05636
22111,9/30/04,JNJ,JOHNSON & JOHNSON,-0.030465
22111,10/29/04,JNJ,JOHNSON & JOHNSON,0.036393
22111,11/30/04,JNJ,JOHNSON & JOHNSON,0.038112
22111,12/31/04,JNJ,JOHNSON & JOHNSON,0.051393
22111,1/31/05,JNJ,JOHNSON & JOHNSON,0.020183
22111,2/28/05,JNJ,JOHNSON & JOHNSON,0.018315
22111,3/31/05,JNJ,JOHNSON & JOHNSON,0.023781
22111,4/29/05,JNJ,JOHNSON & JOHNSON,0.021888
22111,5/31/05,JNJ,JOHNSON & JOHNSON,-0.017485
22111,6/30/05,JNJ,JOHNSON & JOHNSON,-0.031297
22111,7/29/05,JNJ,JOHNSON & JOHNSON,-0.016
22111,8/31/05,JNJ,JOHNSON & JOHNSON,-0.003752
22111,9/30/05,JNJ,JOHNSON & JOHNSON,-0.001735
22111,10/31/05,JNJ,JOHNSON & JOHNSON,-0.01043
22111,11/30/05,JNJ,JOHNSON & JOHNSON,-0.008623
22111,12/30/05,JNJ,JOHNSON & JOHNSON,-0.026721
22111,1/31/06,JNJ,JOHNSON & JOHNSON,-0.042596
22111,2/28/06,JNJ,JOHNSON & JOHNSON,0.007647
22111,3/31/06,JNJ,JOHNSON & JOHNSON,0.027233
22111,4/28/06,JNJ,JOHNSON & JOHNSON,-0.010301
22111,5/31/06,JNJ,JOHNSON & JOHNSON,0.033868
22111,6/30/06,JNJ,JOHNSON & JOHNSON,-0.004982
22111,7/31/06,JNJ,JOHNSON & JOHNSON,0.043892
22111,8/31/06,JNJ,JOHNSON & JOHNSON,0.039728
22111,9/29/06,JNJ,JOHNSON & JOHNSON,0.00433
22111,10/31/06,JNJ,JOHNSON & JOHNSON,0.037881
22111,11/30/06,JNJ,JOHNSON & JOHNSON,-0.016543
22111,12/29/06,JNJ,JOHNSON & JOHNSON,0.001669
22111,1/31/07,JNJ,JOHNSON & JOHNSON,0.011815
22111,2/28/07,JNJ,JOHNSON & JOHNSON,-0.05232
22111,3/30/07,JNJ,JOHNSON & JOHNSON,-0.042428
22111,4/30/07,JNJ,JOHNSON & JOHNSON,0.065715
22111,5/31/07,JNJ,JOHNSON & JOHNSON,-0.008331
22111,6/29/07,JNJ,JOHNSON & JOHNSON,-0.026079
22111,7/31/07,JNJ,JOHNSON & JOHNSON,-0.018176
22111,8/31/07,JNJ,JOHNSON & JOHNSON,0.028182
22111,9/28/07,JNJ,JOHNSON & JOHNSON,0.063279
22111,10/31/07,JNJ,JOHNSON & JOHNSON,-0.008067
22111,11/30/07,JNJ,JOHNSON & JOHNSON,0.045803
22111,12/31/07,JNJ,JOHNSON & JOHNSON,-0.015353
22111,1/31/08,JNJ,JOHNSON & JOHNSON,-0.053373
22111,2/29/08,JNJ,JOHNSON & JOHNSON,-0.012116
22111,3/31/08,JNJ,JOHNSON & JOHNSON,0.046966
22111,4/30/08,JNJ,JOHNSON & JOHNSON,0.034222
22111,5/30/08,JNJ,JOHNSON & JOHNSON,0.00164
22111,6/30/08,JNJ,JOHNSON & JOHNSON,-0.03596
22111,7/31/08,JNJ,JOHNSON & JOHNSON,0.06419
22111,8/29/08,JNJ,JOHNSON & JOHNSON,0.035344
22111,9/30/08,JNJ,JOHNSON & JOHNSON,-0.016328
22111,10/31/08,JNJ,JOHNSON & JOHNSON,-0.114607
22111,11/28/08,JNJ,JOHNSON & JOHNSON,-0.037496
22111,12/31/08,JNJ,JOHNSON & JOHNSON,0.021338
22111,1/30/09,JNJ,JOHNSON & JOHNSON,-0.035768
22111,2/27/09,JNJ,JOHNSON & JOHNSON,-0.125325
22111,3/31/09,JNJ,JOHNSON & JOHNSON,0.052
22111,4/30/09,JNJ,JOHNSON & JOHNSON,-0.004563
22111,5/29/09,JNJ,JOHNSON & JOHNSON,0.062834
22111,6/30/09,JNJ,JOHNSON & JOHNSON,0.029732
22111,7/31/09,JNJ,JOHNSON & JOHNSON,0.072007
22111,8/31/09,JNJ,JOHNSON & JOHNSON,0.000657
22111,9/30/09,JNJ,JOHNSON & JOHNSON,0.007445
22111,10/30/09,JNJ,JOHNSON & JOHNSON,-0.030218
22111,11/30/09,JNJ,JOHNSON & JOHNSON,0.072481
22111,12/31/09,JNJ,JOHNSON & JOHNSON,0.024984
22111,1/29/10,JNJ,JOHNSON & JOHNSON,-0.024065
22111,2/26/10,JNJ,JOHNSON & JOHNSON,0.010022
22111,3/31/10,JNJ,JOHNSON & JOHNSON,0.034921
22111,4/30/10,JNJ,JOHNSON & JOHNSON,-0.013804
22111,5/28/10,JNJ,JOHNSON & JOHNSON,-0.084915
22111,6/30/10,JNJ,JOHNSON & JOHNSON,0.013036
22111,7/30/10,JNJ,JOHNSON & JOHNSON,-0.016424
22111,8/31/10,JNJ,JOHNSON & JOHNSON,-0.009124
22111,9/30/10,JNJ,JOHNSON & JOHNSON,0.086636
22111,10/29/10,JNJ,JOHNSON & JOHNSON,0.028728
22111,11/30/10,JNJ,JOHNSON & JOHNSON,-0.025886
22111,12/31/10,JNJ,JOHNSON & JOHNSON,0.004874
22111,1/31/11,JNJ,JOHNSON & JOHNSON,-0.03363
22111,2/28/11,JNJ,JOHNSON & JOHNSON,0.036975
22111,3/31/11,JNJ,JOHNSON & JOHNSON,-0.035645
22111,4/29/11,JNJ,JOHNSON & JOHNSON,0.109198
22111,5/31/11,JNJ,JOHNSON & JOHNSON,0.032562
22111,6/30/11,JNJ,JOHNSON & JOHNSON,-0.011443
22111,7/29/11,JNJ,JOHNSON & JOHNSON,-0.026007
22111,8/31/11,JNJ,JOHNSON & JOHNSON,0.024387
22111,9/30/11,JNJ,JOHNSON & JOHNSON,-0.032067
22111,10/31/11,JNJ,JOHNSON & JOHNSON,0.010991
22111,11/30/11,JNJ,JOHNSON & JOHNSON,0.013977
22111,12/30/11,JNJ,JOHNSON & JOHNSON,0.013288
22111,1/31/12,JNJ,JOHNSON & JOHNSON,0.005032
22111,2/29/12,JNJ,JOHNSON & JOHNSON,-0.003945
22111,3/30/12,JNJ,JOHNSON & JOHNSON,0.013522
22111,4/30/12,JNJ,JOHNSON & JOHNSON,-0.013038
22111,5/31/12,JNJ,JOHNSON & JOHNSON,-0.031644
22111,6/29/12,JNJ,JOHNSON & JOHNSON,0.082172
22111,7/31/12,JNJ,JOHNSON & JOHNSON,0.024571
22111,8/31/12,JNJ,JOHNSON & JOHNSON,-0.017047
22111,9/28/12,JNJ,JOHNSON & JOHNSON,0.021949
22111,10/31/12,JNJ,JOHNSON & JOHNSON,0.027717
22111,11/30/12,JNJ,JOHNSON & JOHNSON,-0.006778
22111,12/31/12,JNJ,JOHNSON & JOHNSON,0.005306
22111,1/31/13,JNJ,JOHNSON & JOHNSON,0.054494
22111,2/28/13,JNJ,JOHNSON & JOHNSON,0.037879
22111,3/28/13,JNJ,JOHNSON & JOHNSON,0.071213
22111,4/30/13,JNJ,JOHNSON & JOHNSON,0.045382
22111,5/31/13,JNJ,JOHNSON & JOHNSON,-0.004576
22111,6/28/13,JNJ,JOHNSON & JOHNSON,0.019957
22111,7/31/13,JNJ,JOHNSON & JOHNSON,0.088982
22111,8/30/13,JNJ,JOHNSON & JOHNSON,-0.06877
22111,9/30/13,JNJ,JOHNSON & JOHNSON,0.00324
22111,10/31/13,JNJ,JOHNSON & JOHNSON,0.068289
22111,11/29/13,JNJ,JOHNSON & JOHNSON,0.029263
22111,12/31/13,JNJ,JOHNSON & JOHNSON,-0.032432
22111,1/31/14,JNJ,JOHNSON & JOHNSON,-0.034065
22111,2/28/14,JNJ,JOHNSON & JOHNSON,0.048717
22111,3/31/14,JNJ,JOHNSON & JOHNSON,0.066327
22111,4/30/14,JNJ,JOHNSON & JOHNSON,0.031151
22111,5/30/14,JNJ,JOHNSON & JOHNSON,0.008589
22111,6/30/14,JNJ,JOHNSON & JOHNSON,0.031145
22111,7/31/14,JNJ,JOHNSON & JOHNSON,-0.0433
22111,8/29/14,JNJ,JOHNSON & JOHNSON,0.043361
22111,9/30/14,JNJ,JOHNSON & JOHNSON,0.027572
22111,10/31/14,JNJ,JOHNSON & JOHNSON,0.011164
22111,11/28/14,JNJ,JOHNSON & JOHNSON,0.010855
22111,12/31/14,JNJ,JOHNSON & JOHNSON,-0.033995
22111,1/30/15,JNJ,JOHNSON & JOHNSON,-0.042364
22111,2/27/15,JNJ,JOHNSON & JOHNSON,0.030657
22111,3/31/15,JNJ,JOHNSON & JOHNSON,-0.018632
22111,4/30/15,JNJ,JOHNSON & JOHNSON,-0.013917
22111,5/29/15,JNJ,JOHNSON & JOHNSON,0.017036
22111,6/30/15,JNJ,JOHNSON & JOHNSON,-0.026763
22111,7/31/15,JNJ,JOHNSON & JOHNSON,0.028217
22111,8/31/15,JNJ,JOHNSON & JOHNSON,-0.054685
22111,9/30/15,JNJ,JOHNSON & JOHNSON,-0.006704
22111,10/30/15,JNJ,JOHNSON & JOHNSON,0.082271
22111,11/30/15,JNJ,JOHNSON & JOHNSON,0.009502
22111,12/31/15,JNJ,JOHNSON & JOHNSON,0.014619
22111,1/29/16,JNJ,JOHNSON & JOHNSON,0.016745
22111,2/29/16,JNJ,JOHNSON & JOHNSON,0.014554
22111,3/31/16,JNJ,JOHNSON & JOHNSON,0.028419
